2025-09-25 19:18:15 | INFO     | gsb_selenium.core.gsb:__init__:57 - GSB-Selenium instance main initialized
2025-09-25 19:20:36 | INFO     | gsb_selenium.cli:run:67 - Search session interrupted by user
2025-09-26 18:40:09 | INFO     | gsb_selenium.core.gsb:__init__:57 - GSB-Selenium instance main initialized
2025-09-26 18:40:09 | INFO     | gsb_selenium.utils.logger:log_proxy_info:81 - [main] Using proxy: https://***:***@customer-nivos_qR24w-cc-us-sessid-606243308-sesstime-10:Niv220niv220_@pr.oxylabs.io:7777
2025-09-26 18:40:09 | INFO     | gsb_selenium.core.gsb:run_search_session:69 - Starting search session with 9 searches
2025-09-26 18:40:09 | DEBUG    | gsb_selenium.utils.search_manager:get_next_search_term:87 - Selected search term: 'best online marketing consultant company test'
2025-09-26 18:40:09 | INFO     | gsb_selenium.utils.logger:start_run:95 - Starting run run_20250926_184009 - Search: 'best online marketing consultant company test', Target: 'quizlet.com'
2025-09-26 18:40:09 | INFO     | gsb_selenium.utils.logger:log_search_start:57 - [main] Starting search for: 'best online marketing consultant company test'
2025-09-26 18:40:09 | INFO     | gsb_selenium.utils.profile_manager:create_random_profile:74 - Created proxy-compatible Chrome user data directory: Profile_6340_main
2025-09-26 18:40:30 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:194 - selenium-stealth applied successfully
2025-09-26 18:40:30 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:195 - WebGL Vendor: Google Inc. (Intel)
2025-09-26 18:40:30 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:196 - WebGL Renderer: ANGLE (Intel, Intel(R) UHD Graphics 630 Direct3D11...
2025-09-26 18:40:30 | DEBUG    | gsb_selenium.utils.stealth_driver:_set_random_window_size:251 - Window size set to 1536x864
2025-09-26 18:40:30 | INFO     | gsb_selenium.utils.stealth_driver:create_driver:68 - StealthDriver created for instance main
2025-09-26 18:40:30 | INFO     | gsb_selenium.core.gsb:_perform_search:131 - Navigating to Google
2025-09-26 18:40:51 | DEBUG    | gsb_selenium.utils.stealth_driver:take_screenshot:341 - Screenshot saved: data/screenshots/google_homepage_main_1758901251.png
2025-09-26 18:40:51 | INFO     | gsb_selenium.core.gsb:_perform_search:148 - Typing search term: 'best online marketing consultant company test'
2025-09-26 18:41:22 | INFO     | gsb_selenium.cli:run:67 - Search session interrupted by user
2025-09-26 18:42:13 | INFO     | gsb_selenium.core.gsb:__init__:57 - GSB-Selenium instance main initialized
2025-09-26 18:42:13 | INFO     | gsb_selenium.utils.logger:log_proxy_info:81 - [main] Using proxy: https://***:***@customer-nivos_qR24w-cc-us-sessid-606250221-sesstime-10:Niv220niv220_@pr.oxylabs.io:7777
2025-09-26 18:42:13 | INFO     | gsb_selenium.core.gsb:run_search_session:69 - Starting search session with 5 searches
2025-09-26 18:42:13 | DEBUG    | gsb_selenium.utils.search_manager:get_next_search_term:87 - Selected search term: 'digital marketing services test'
2025-09-26 18:42:13 | INFO     | gsb_selenium.utils.logger:start_run:95 - Starting run run_20250926_184213 - Search: 'digital marketing services test', Target: 'quizlet.com'
2025-09-26 18:42:13 | INFO     | gsb_selenium.utils.logger:log_search_start:57 - [main] Starting search for: 'digital marketing services test'
2025-09-26 18:42:13 | INFO     | gsb_selenium.utils.profile_manager:create_random_profile:74 - Created proxy-compatible Chrome user data directory: Profile_3786_main
2025-09-26 18:42:24 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:194 - selenium-stealth applied successfully
2025-09-26 18:42:24 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:195 - WebGL Vendor: Google Inc. (NVIDIA)
2025-09-26 18:42:24 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:196 - WebGL Renderer: ANGLE (NVIDIA, NVIDIA GeForce GTX 1060 6GB Direct3...
2025-09-26 18:42:24 | DEBUG    | gsb_selenium.utils.stealth_driver:_set_random_window_size:251 - Window size set to 1280x800
2025-09-26 18:42:24 | INFO     | gsb_selenium.utils.stealth_driver:create_driver:68 - StealthDriver created for instance main
2025-09-26 18:42:24 | INFO     | gsb_selenium.core.gsb:_perform_search:131 - Navigating to Google
2025-09-26 18:42:57 | INFO     | gsb_selenium.utils.stealth_driver:quit:348 - StealthDriver quit for instance main
2025-09-26 18:42:57 | INFO     | gsb_selenium.cli:run:67 - Search session interrupted by user
2025-09-26 18:45:15 | INFO     | gsb_selenium.core.gsb:__init__:57 - GSB-Selenium instance main initialized
2025-09-26 18:45:15 | INFO     | gsb_selenium.utils.logger:log_proxy_info:81 - [main] Using proxy: https://***:***@customer-nivos_qR24w-cc-us-sessid-606211801-sesstime-10:Niv220niv220_@pr.oxylabs.io:7777
2025-09-26 18:45:15 | INFO     | gsb_selenium.core.gsb:run_search_session:69 - Starting search session with 7 searches
2025-09-26 18:45:15 | DEBUG    | gsb_selenium.utils.search_manager:get_next_search_term:87 - Selected search term: 'top search engine optimization services test'
2025-09-26 18:45:15 | INFO     | gsb_selenium.utils.logger:start_run:95 - Starting run run_20250926_184515 - Search: 'top search engine optimization services test', Target: 'quizlet.com'
2025-09-26 18:45:15 | INFO     | gsb_selenium.utils.logger:log_search_start:57 - [main] Starting search for: 'top search engine optimization services test'
2025-09-26 18:45:15 | INFO     | gsb_selenium.utils.profile_manager:create_random_profile:74 - Created proxy-compatible Chrome user data directory: Profile_5916_main
2025-09-26 18:45:26 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:194 - selenium-stealth applied successfully
2025-09-26 18:45:26 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:195 - WebGL Vendor: Google Inc. (NVIDIA)
2025-09-26 18:45:26 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:196 - WebGL Renderer: ANGLE (NVIDIA, NVIDIA GeForce GTX 1060 6GB Direct3...
2025-09-26 18:45:26 | DEBUG    | gsb_selenium.utils.stealth_driver:_set_random_window_size:251 - Window size set to 1366x768
2025-09-26 18:45:26 | INFO     | gsb_selenium.utils.stealth_driver:create_driver:68 - StealthDriver created for instance main
2025-09-26 18:45:26 | INFO     | gsb_selenium.core.gsb:_perform_search:131 - Navigating to Google
2025-09-26 18:46:01 | INFO     | gsb_selenium.utils.stealth_driver:quit:348 - StealthDriver quit for instance main
2025-09-26 18:46:01 | INFO     | gsb_selenium.cli:run:67 - Search session interrupted by user
2025-09-26 18:46:09 | INFO     | gsb_selenium.core.gsb:__init__:57 - GSB-Selenium instance main initialized
2025-09-26 18:46:09 | INFO     | gsb_selenium.utils.logger:log_proxy_info:81 - [main] Using proxy: https://***:***@customer-nivos_qR24w-cc-us-sessid-606233636-sesstime-10:Niv220niv220_@pr.oxylabs.io:7777
2025-09-26 18:46:09 | INFO     | gsb_selenium.core.gsb:run_search_session:69 - Starting search session with 8 searches
2025-09-26 18:46:09 | DEBUG    | gsb_selenium.utils.search_manager:get_next_search_term:87 - Selected search term: 'graphic design services services test'
2025-09-26 18:46:10 | INFO     | gsb_selenium.utils.logger:start_run:95 - Starting run run_20250926_184610 - Search: 'graphic design services services test', Target: 'quizlet.com'
2025-09-26 18:46:10 | INFO     | gsb_selenium.utils.logger:log_search_start:57 - [main] Starting search for: 'graphic design services services test'
2025-09-26 18:46:10 | INFO     | gsb_selenium.utils.profile_manager:create_random_profile:74 - Created proxy-compatible Chrome user data directory: Profile_2415_main
2025-09-26 18:46:19 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:194 - selenium-stealth applied successfully
2025-09-26 18:46:19 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:195 - WebGL Vendor: Google Inc. (NVIDIA)
2025-09-26 18:46:19 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:196 - WebGL Renderer: ANGLE (NVIDIA, NVIDIA GeForce GTX 1060 6GB Direct3...
2025-09-26 18:46:20 | DEBUG    | gsb_selenium.utils.stealth_driver:_set_random_window_size:251 - Window size set to 1440x900
2025-09-26 18:46:20 | INFO     | gsb_selenium.utils.stealth_driver:create_driver:68 - StealthDriver created for instance main
2025-09-26 18:46:20 | INFO     | gsb_selenium.core.gsb:_perform_search:131 - Navigating to Google
2025-09-26 18:48:23 | INFO     | gsb_selenium.utils.stealth_driver:quit:348 - StealthDriver quit for instance main
2025-09-26 18:48:23 | INFO     | gsb_selenium.cli:run:67 - Search session interrupted by user
2025-09-26 18:51:47 | INFO     | gsb_selenium.core.gsb:__init__:57 - GSB-Selenium instance main initialized
2025-09-26 18:51:47 | INFO     | gsb_selenium.utils.logger:log_proxy_info:81 - [main] Using proxy: https://***:***@customer-nivos_qR24w-cc-us-sessid-606241487-sesstime-10:Niv220niv220_@pr.oxylabs.io:7777
2025-09-26 18:51:47 | INFO     | gsb_selenium.core.gsb:run_search_session:69 - Starting search session with 5 searches
2025-09-26 18:51:47 | DEBUG    | gsb_selenium.utils.search_manager:get_next_search_term:87 - Selected search term: 'copywriting services services test'
2025-09-26 18:51:47 | INFO     | gsb_selenium.utils.logger:start_run:95 - Starting run run_20250926_185147 - Search: 'copywriting services services test', Target: 'quizlet.com'
2025-09-26 18:51:47 | INFO     | gsb_selenium.utils.logger:log_search_start:57 - [main] Starting search for: 'copywriting services services test'
2025-09-26 18:51:47 | INFO     | gsb_selenium.utils.profile_manager:create_random_profile:74 - Created proxy-compatible Chrome user data directory: Profile_1661_main
2025-09-26 18:51:58 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:194 - selenium-stealth applied successfully
2025-09-26 18:51:58 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:195 - WebGL Vendor: Google Inc. (Intel)
2025-09-26 18:51:58 | INFO     | gsb_selenium.utils.stealth_driver:_apply_selenium_stealth:196 - WebGL Renderer: ANGLE (Intel, Intel(R) UHD Graphics 630 Direct3D11...
2025-09-26 18:51:59 | DEBUG    | gsb_selenium.utils.stealth_driver:_set_random_window_size:251 - Window size set to 1366x768
2025-09-26 18:51:59 | INFO     | gsb_selenium.utils.stealth_driver:create_driver:68 - StealthDriver created for instance main
2025-09-26 18:51:59 | INFO     | gsb_selenium.core.gsb:_perform_search:134 - Navigating to Google
2025-09-26 18:53:06 | INFO     | gsb_selenium.cli:run:67 - Search session interrupted by user
2025-09-26 18:53:06 | INFO     | gsb_selenium.utils.profile_manager:cleanup_profile:213 - Cleaned up profile: /var/folders/df/nm76zb1s7dz82321v7dx66z80000gq/T/gsb_selenium_profiles/Profile_1661_main
